id,user,text,target
1684956265,NZAfro,"[('@katelyniscool', 'USERNAME'), ('[', 'NOUN'), ('Meow', 'NOUN'), ('Out', 'NOUN'), ('Loud', 'NOUN'), (']', 'NOUN'), ('[', 'NOUN'), ('Meowing', 'NOUN'), ('My', 'NOUN'), ('Ass', 'NOUN'), ('Off', 'NOUN'), (']', 'NOUN'), ('[', 'NOUN'), ('Meowing', 'NOUN'), ('On', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('Floor', 'NOUN'), ('Laughing', 'NOUN'), (']', 'NOUN')]",4
2012838220,alexrapa,"[('@cassiefasho', 'USERNAME'), ('They', 'PRONOUN'), ('never', 'ADVERB'), ('scare', 'VERB'), ('me', 'PRONOUN')]",0
1692257710,PoeticJustice88,"[('had', 'VERB'), ('a', 'DETERMINER'), ('great', 'ADJECTIVE OR NUMERAL'), ('day', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",4
1970764133,princess967,"[('says', 'VERB'), ('i', 'NOUN'), ('think', 'VERB'), ('i', 'NOUN'), ('sprained', 'VERB'), ('my', 'PRONOUN'), ('wrist', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('ouch', 'ADJECTIVE OR NUMERAL'), ('http://plurk.com/p/x6vpl', 'URL')]",0
2256148755,ashiena,"[('http://twitpic.com/7xd9s', 'URL'), ('-', 'COLON OR ELLIPSIS'), ('Time', 'NOUN'), ('to', 'TO'), ('make', 'VERB'), ('the', 'DETERMINER'), ('brim', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('Its', 'PRONOUN'), ('a', 'DETERMINER'), ('bad', 'ADJECTIVE OR NUMERAL'), ('pic', 'NOUN')]",0
2032156971,Chaos33176,"[('Reltionship', 'NOUN'), ('HATERS', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('if', 'PREPOSITION OR CONJUNCTION'), ('u', 'NOUN'), ('mess', 'NOUN'), ('up', 'PREPOSITION OR CONJUNCTION'), ('anyones', 'NOUN'), ('relationship', 'NOUN'), (',', 'COMMA'), ('&', 'CONJUNCTION'), ('u', 'NOUN'), (""didn't"", 'NOUN'), ('get', 'VERB'), ('one', 'NUMERAL'), ('of', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('people', 'NOUN'), ('out', 'PREPOSITION OR CONJUNCTION'), ('of', 'PREPOSITION OR CONJUNCTION'), ('that', 'DETERMINER'), ('relationship', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('u', 'NOUN'), ('should', 'MODAL AUXILIARY'), ('die', 'VERB'), (',', 'COMMA'), ('twice', 'ADVERB')]",4
2053804529,BDiva89,"[('Up', 'ADVERB'), ('and', 'CONJUNCTION'), ('@', 'VERB'), ('it', 'PRONOUN'), ('...', 'COLON OR ELLIPSIS'), ('headed', 'VERB'), ('2', 'NUMERAL'), ('Philly', 'NOUN')]",4
1997830204,kindlejunkie,"[('@cheesivore', 'USERNAME'), ('That', 'DETERMINER'), ('bites', 'VERB'), ('.', 'SENTENCE TERMINATOR')]",0
1687307668,frolixwifbunneh,"[('March', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('dimes', 'NOUN')]",4
1978127166,Reason21,"[('@ProClub', 'USERNAME'), ('hah', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('True', 'NOUN'), ('that', 'DETERMINER'), ('.', 'SENTENCE TERMINATOR'), ('RIP', 'NOUN'), ('cavs', 'NOUN')]",0
2015754505,njohari,"[('went', 'VERB'), ('for', 'PREPOSITION OR CONJUNCTION'), ('job', 'NOUN'), ('briefing', 'VERB'), ('@', 'ADJECTIVE OR NUMERAL'), ('sgh', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('looks', 'VERB'), ('promising', 'ADJECTIVE OR NUMERAL'), ('cos', 'NOUN'), ('got', 'VERB'), ('shortlisted', 'VERB'), ('.', 'SENTENCE TERMINATOR')]",4
2056041897,Ari978,"[('@ryanstar', 'USERNAME'), (""You've"", 'NOUN'), ('never', 'ADVERB'), ('had', 'VERB'), ('coffee', 'NOUN'), ('?', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), ('You', 'PRONOUN'), ('poor', 'ADJECTIVE OR NUMERAL'), ('deprived', 'VERB'), ('child', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
2181847653,Ari978,"[('@hermorrine', 'USERNAME'), ('@kristinec', 'USERNAME'), ('I', 'PRONOUN'), ('may', 'MODAL AUXILIARY'), ('try', 'VERB'), ('the', 'DETERMINER'), ('mummy', 'ADJECTIVE OR NUMERAL'), ('3', 'NUMERAL'), ('.', 'SENTENCE TERMINATOR'), (""I'm"", 'NOUN'), ('into', 'PREPOSITION OR CONJUNCTION'), ('mindless', 'ADJECTIVE OR NUMERAL'), ('entertainment', 'NOUN'), ('today', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",4
2228783593,Mousee,"[('Rip', 'NOUN'), ('gary', 'VERB'), ('the', 'DETERMINER'), ('apple', 'NOUN'), ('snail', 'NOUN'), ('killed', 'VERB'), ('by', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('murderer', 'NOUN'), (':@', 'NOUN'), ('stupid', 'ADJECTIVE OR NUMERAL'), ('claude', 'NOUN'), ('fish', 'ADJECTIVE OR NUMERAL'), ('slapz', 'NOUN'), ('him', 'PRONOUN')]",0
2061907234,Reason21,"[('@cherry_lely', 'USERNAME'), ('aight', 'NOUN'), ('then', 'ADVERB'), ('...', 'COLON OR ELLIPSIS'), ('ima', 'ADVERB'), ('see', 'VERB'), ('if', 'PREPOSITION OR CONJUNCTION'), ('i', 'NOUN'), ('can', 'MODAL AUXILIARY'), ('grab', 'VERB'), ('one', 'NUMERAL'), ('on', 'PREPOSITION OR CONJUNCTION'), ('my', 'PRONOUN'), ('way', 'NOUN'), ('home', 'NOUN')]",4
2070168457,alexrapa,"[('I', 'PRONOUN'), (""can't"", 'VERB'), ('find', 'VERB'), ('my', 'PRONOUN'), ('fake', 'ADJECTIVE OR NUMERAL'), ('mustaches', 'NOUN'), ('I', 'PRONOUN'), ('guess', 'VERB'), ('I', 'PRONOUN'), ('could', 'MODAL AUXILIARY'), ('just', 'ADVERB'), ('grow', 'VERB'), ('one', 'NUMERAL'), ('.', 'SENTENCE TERMINATOR')]",0
1558845514,twinklydave,"[('@mattmagic', 'USERNAME'), ('i', 'NOUN'), ('want', 'VERB'), ('flapjack', 'NOUN')]",0
2052395336,annclavio,"[('its', 'PRONOUN'), ('humbling', 'NOUN'), ('and', 'CONJUNCTION'), ('a', 'DETERMINER'), ('big', 'ADJECTIVE OR NUMERAL'), ('responsibility', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('thank', 'VERB'), ('God', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('opportunity', 'NOUN'), ('you', 'PRONOUN'), ('sent', 'VERB'), ('my', 'PRONOUN'), ('way', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
1686728735,babyele,"[('The', 'DETERMINER'), ('bigger', 'ADJECTIVE'), ('picture', 'NOUN'), ('always', 'ADVERB'), ('tend', 'VERB'), ('to', 'TO'), ('make', 'VERB'), ('one', 'NUMERAL'), ('grow', 'VERB'), ('up', 'PREPOSITION OR CONJUNCTION'), ('..', 'ADVERB'), ('much', 'ADJECTIVE OR NUMERAL'), ('too', 'ADVERB'), ('fast', 'ADVERB'), ('.', 'SENTENCE TERMINATOR'), ('And', 'CONJUNCTION'), ('im', 'VERB'), ('only', 'ADVERB'), ('25', 'NUMERAL')]",0
1981412745,Chaos33176,"[('@MISSNBPASSION', 'USERNAME'), ('Ding', 'NOUN'), (',', 'COMMA'), ('ding', 'VERB'), (',', 'COMMA'), ('ding', 'VERB'), ('...', 'COLON OR ELLIPSIS'), (""didn't"", 'ADVERB'), ('receive', 'VERB'), ('any', 'DETERMINER'), ('fax', 'NOUN'), ('or', 'CONJUNCTION'), ('documentation', 'NOUN'), ('stating', 'VERB'), ('departure', 'NOUN'), ('or', 'CONJUNCTION'), ('arrival', 'NOUN'), ('dates', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('this', 'DETERMINER'), ('Twit', 'NOUN'), ('Marriage', 'NOUN'), ('is', 'VERB'), ('OVER', 'PREPOSITION OR CONJUNCTION')]",0
1470233570,twinklydave,"[('almost', 'ADVERB'), ('time', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('ride', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('Q', 'NOUN'), (':', 'COLON OR ELLIPSIS'), ('will', 'MODAL AUXILIARY'), ('i', 'VERB'), ('get', 'VERB'), ('it', 'PRONOUN'), ('done', 'VERB'), ('and', 'CONJUNCTION'), ('stay', 'VERB'), ('dry', 'ADJECTIVE OR NUMERAL'), ('?', 'SENTENCE TERMINATOR'), ('A', 'DETERMINER'), (':', 'COLON OR ELLIPSIS'), ('No', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('cos', 'VERB'), ('my', 'PRONOUN'), ('shoes', 'NOUN'), ('are', 'VERB'), ('still', 'ADVERB'), ('sopping', 'VERB'), ('from', 'PREPOSITION OR CONJUNCTION'), ('yesterday', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('boo', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",0
1996520211,lilmisskeys,"[('jus', 'NOUN'), ('got', 'VERB'), ('off', 'PARTICLE'), ('work', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('feelin', 'NOUN'), ('terrible', 'ADJECTIVE OR NUMERAL')]",0
2039709434,dropXdeadXkr,"[('things', 'NOUN'), ('will', 'MODAL AUXILIARY'), ('get', 'VERB'), ('better', 'ADJECTIVE'), ('!', 'SENTENCE TERMINATOR'), ('I', 'PRONOUN'), ('pinky', 'VERB'), ('promise', 'NOUN')]",0
2179198249,LarrfulBuck,"[('Hi', 'NOUN'), (""I'm"", 'NOUN'), ('@', 'NOUN'), ('my', 'PRONOUN'), (""cousin's"", 'NOUN'), ('house', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), (""We're"", 'NOUN'), ('gonna', 'NOUN'), ('leave', 'VERB'), ('soon', 'ADVERB'), (',', 'COMMA'), ('but', 'CONJUNCTION'), ('I', 'PRONOUN'), ('had', 'VERB'), ('such', 'ADJECTIVE OR NUMERAL'), ('a', 'DETERMINER'), ('great', 'ADJECTIVE OR NUMERAL'), ('time', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('Talk', 'NOUN'), ('to', 'TO'), (""ya'll"", 'VERB'), ('soon', 'ADVERB')]",4
1984129708,Chaos33176,"[('@AshleeFord', 'USERNAME'), ('I', 'PRONOUN'), (""don't"", 'VERB'), ('want', 'ADJECTIVE OR NUMERAL'), ('u', 'NOUN'), ('back', 'ADVERB')]",0
2052791510,annclavio,"[('preparing', 'VERB'), ('lesson', 'ADJECTIVE OR NUMERAL'), ('number', 'NOUN'), ('1', 'NUMERAL')]",4
2324288085,twinklydave,"[('when', 'ADVERB'), ('did', 'VERB'), ('the', 'DETERMINER'), ('strawberry', 'NOUN'), ('duck', 'NOUN'), ('close', 'ADVERB'), ('?', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), ('nightmare', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('where', 'ADVERB'), ('am', 'VERB'), ('i', 'ADVERB'), ('going', 'VERB'), ('to', 'TO'), ('get', 'VERB'), ('a', 'DETERMINER'), ('pint', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('timothy', 'ADJECTIVE OR NUMERAL'), ('taylor', 'NOUN'), ('while', 'PREPOSITION OR CONJUNCTION'), ('riding', 'VERB'), ('through', 'PREPOSITION OR CONJUNCTION'), ('entwistle', 'NOUN'), ('now', 'ADVERB')]",0
2013414854,Ari978,"[('Am', 'ADVERB'), ('going', 'VERB'), ('to', 'TO'), ('bed', 'VERB'), ('before', 'PREPOSITION OR CONJUNCTION'), ('I', 'PRONOUN'), ('have', 'VERB'), ('a', 'DETERMINER'), ('complete', 'ADJECTIVE OR NUMERAL'), ('spaz', 'NOUN'), ('about', 'PREPOSITION OR CONJUNCTION'), ('real', 'ADJECTIVE OR NUMERAL'), ('estate', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('Good', 'ADJECTIVE OR NUMERAL'), ('night', 'NOUN'), (',', 'COMMA'), ('all', 'DETERMINER'), ('(', 'OPENING PARENTHESIS'), ('Good', 'ADJECTIVE OR NUMERAL'), ('morning', 'NOUN'), ('to', 'TO'), ('@tequilasam', 'USERNAME'), (')', 'CLOSING PARENTHESIS')]",4
1834107858,babyele,"[('Heading', 'VERB'), ('to', 'TO'), ('ntuc', 'VERB'), ('at', 'PREPOSITION OR CONJUNCTION'), ('jurong', 'ADJECTIVE OR NUMERAL'), ('point', 'NOUN'), ('to', 'TO'), ('grab', 'VERB'), ('some', 'DETERMINER'), ('veges', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('I', 'PRONOUN'), ('think', 'VERB'), ('im', 'ADVERB'), ('going', 'VERB'), ('to', 'TO'), ('cook', 'VERB'), ('vege', 'NOUN'), ('soup', 'NOUN'), ('today', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('my', 'PRONOUN'), ('dinner', 'NOUN')]",4
1978348323,PoeticJustice88,"[('@Hollywoodheat', 'USERNAME'), ('thanks', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('i', 'ADJECTIVE OR NUMERAL'), ('dont', 'NOUN'), ('know', 'VERB'), ('what', 'PRONOUN'), ('to', 'TO'), ('do', 'VERB'), ('with', 'PREPOSITION OR CONJUNCTION'), ('them', 'PRONOUN'), ('now', 'ADVERB'), ('.', 'SENTENCE TERMINATOR')]",4
2232449692,alexrapa,"[('@fffence', 'USERNAME'), ('I', 'PRONOUN'), ('know', 'VERB'), ('right', 'ADVERB'), ('!', 'SENTENCE TERMINATOR'), ('Apparently', 'ADVERB'), ('everyone', 'NOUN'), ('else', 'ADJECTIVE OR NUMERAL'), ('knows', 'VERB'), ('though', 'PREPOSITION OR CONJUNCTION')]",0
1979775324,alexrapa,"[('@primehex', 'USERNAME'), ('I', 'PRONOUN'), (""didn't"", 'VERB'), ('know', 'VERB'), ('you', 'PRONOUN'), ('did', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION')]",0
1833939871,lewisreilly,"[('Time', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('uni', 'ADJECTIVE OR NUMERAL'), (',', 'COMMA'), ('and', 'CONJUNCTION'), ('what', 'PRONOUN'), ('could', 'MODAL AUXILIARY'), ('be', 'VERB'), ('the', 'DETERMINER'), ('biggest', 'ADJECTIVE'), ('study', 'NOUN'), ('session', 'NOUN'), ('ever', 'ADVERB'), ('.', 'SENTENCE TERMINATOR'), ('Really', 'ADVERB'), ('wish', 'ADJECTIVE OR NUMERAL'), ('you', 'PRONOUN'), ('could', 'MODAL AUXILIARY'), ('get', 'VERB'), ('a', 'DETERMINER'), ('good', 'ADJECTIVE OR NUMERAL'), ('cup', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('tea', 'NOUN'), ('after', 'PREPOSITION OR CONJUNCTION'), ('5pm', 'NUMERAL'), ('in', 'PREPOSITION OR CONJUNCTION'), ('Jordanstown', 'NOUN')]",0
1556778169,NZAfro,"[('@johnlacey', 'USERNAME'), ('Right', 'ADVERB'), (',', 'COMMA'), (""I'm"", 'NOUN'), ('giving', 'VERB'), ('up', 'PARTICLE'), ('then', 'ADVERB'), ('.', 'SENTENCE TERMINATOR')]",4
2060750303,nrl007,"[('aww', 'NOUN'), ('miley', 'NOUN'), ('and', 'CONJUNCTION'), ('mitchel', 'NOUN'), (',', 'COMMA'), ('singing', 'NOUN'), (',', 'COMMA'), ('OMG', 'NOUN')]",4
2058707961,LarrfulBuck,"[('@MGiraudOfficial', 'USERNAME'), ('OMG', 'PREPOSITION OR CONJUNCTION'), ('I', 'PRONOUN'), ('can', 'MODAL AUXILIARY'), ('not', 'ADVERB'), ('wait', 'VERB'), ('to', 'TO'), ('see', 'VERB'), ('you', 'PRONOUN'), ('!', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), ('Maybe', 'ADVERB'), ('sing', 'VERB'), ('Stayin', 'NOUN'), (""'"", 'GENITIVE MARKER'), ('Alive', 'NOUN'), ('?', 'SENTENCE TERMINATOR'), ('Pls', 'NOUN'), ('?', 'SENTENCE TERMINATOR')]",4
2052851526,annclavio,"[('enjoying', 'VERB'), ('the', 'DETERMINER'), ('merienda', 'NOUN'), ('mom', 'NOUN'), ('prepared', 'VERB'), ('...', 'COLON OR ELLIPSIS'), ('saging', 'VERB'), ('na', 'ADJECTIVE OR NUMERAL'), ('saba', 'NOUN'), ('cooked', 'VERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('salabat', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('sarap', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('cold', 'ADJECTIVE OR NUMERAL'), ('rainy', 'NOUN'), ('day', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
1986106277,get_l00se,"[('rucker', 'NOUN'), ('just', 'ADVERB'), ('left', 'VERB'), ('I', 'PRONOUN'), ('have', 'VERB'), ('got', 'VERB'), ('the', 'DETERMINER'), ('most', 'ADVERB'), ('amazing', 'ADJECTIVE OR NUMERAL'), ('boy', 'NOUN'), ('a', 'DETERMINER'), ('girl', 'NOUN'), ('could', 'MODAL AUXILIARY'), ('ask', 'VERB'), ('for', 'PREPOSITION OR CONJUNCTION')]",0
2065714436,twinklydave,"[('I', 'PRONOUN'), ('do', 'VERB'), ('not', 'ADVERB'), ('like', 'PREPOSITION OR CONJUNCTION'), ('riding', 'VERB'), ('when', 'ADVERB'), (""it's"", 'NOUN'), ('windy', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('Even', 'ADVERB'), ('tailwinds', 'VERB'), ('piss', 'VERB'), ('me', 'PRONOUN'), ('off', 'PARTICLE'), ('no', 'DETERMINER'), ('end', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('I', 'PRONOUN'), ('do', 'VERB'), (',', 'COMMA'), ('however', 'ADVERB'), (',', 'COMMA'), ('like', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('nice', 'ADJECTIVE OR NUMERAL'), ('cup', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('tea', 'NOUN'), ('and', 'CONJUNCTION'), ('pasty', 'NOUN'), ('when', 'ADVERB'), ('I', 'PRONOUN'), ('get', 'VERB'), ('home', 'NOUN')]",4
